"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_841","45_49","ALL","ROU","","","","","","1108100","1110800","1147800","1170100","1182400","1136600","1063300","956100","824900","764500","778300","808000","951200","1118300","1236300","1302700","1354800","1387900","1417300","1438000","1454300","1469200","1494300","1498500","1499900","1491100","1494300","1496000","1500200","1502900","1502700","1438000","1383800","1316000","1265300","1197400","1196800","1184100","1208100","1280100","1379600","1453400","1507500","1569600","1565400","1592300","1613704","1603366","1602456","1593495","1525338","1463532","1392744","1316506","1258455","1212937","1168162","1154939","1322996","1468281","1582893","1677370"
"HFAMDB_841","45_49","ALL","RUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8585500","8544500","8918900","9602500","10398600","10862900","10871800","10196300","8810300","7307700","6128000","5596800","5881600","6764800","8047200","9311300","10100000","10554600","10927500","11165200","11349659","11524194","11644828","11707433","11880445","11969190","12060316","12010748","11818519","11464822","10879010","10292119","9784092","9365910","9365910","9166615",""
"HFAMDB_841","45_49","ALL","SMR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1783","1767","1795","1815","1790","1822","","","","","2159","2378","2506","","","","2913","3006","3041","3044","3032",""
"HFAMDB_841","45_49","ALL","SRB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","614240","623986","625928","624448","613337","589133","565519","545590","532008","522462","514710","504906","494201","488982","480091","474449","471585","469041",""
"HFAMDB_841","45_49","ALL","SVK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256206","257884","261761","266543","270393","274691","277278","278670","294860","310018","318344","337263","360199","378825","392000","403400","412426","413961","415230","413937","409657","402804","394992","386905","381392","380677","380371","373724","369345","363299","356697.5","",""
"HFAMDB_841","45_49","ALL","SVN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122900","122600","124500","125300","123400","117000","117700","119100","121100","127500","140300","141800","148600","153100","156700","158290","159751","161434","159366","158076","156060","154731","154407","156047","155803","156384","157195","157171","156067","154290","151293",""
"HFAMDB_841","45_49","ALL","ESP","1605000","1628000","1651000","1673000","1696000","1719000","1723000","1727000","1730000","1734000","1738000","1744000","1752000","1765000","1770000","1775000","1846000","1919700","2024600","2130400","2112600","2156100","2165400","2175100","2192500","2231000","2292900","2328100","2363400","2372500","2398500","2329600","2261800","2216300","2142600","2064100","2013100","2011100","2039600","2085700","2158000","2234400","2293200","2334300","2369800","2394900","2409000","2414500","2425000","2455623","2526104","2591187","2686617","2791972","2903487","3015773","3121210","3228712","3326044","3396965","3453642","3509754","3640665","3678767","3689769","3701283",""
"HFAMDB_841","45_49","ALL","SWE","485900","492200","499600","508800","519900","529400","535500","540100","542800","541400","536700","531400","525900","519900","513700","520700","536500","543700","546300","548200","538000","518000","501700","489200","478000","468200","460900","455400","448600","441300","436300","433900","435700","442700","455200","467800","479700","497800","525100","557800","594100","629500","654900","666800","667100","657800","641400","623400","608000","594679","586014","584598","586036.5","585673","585655","585645.5","584649","586537","594414","610673","631836.5","652470","669951","679309.5","675936.5","675936.5",""
"HFAMDB_841","45_49","ALL","CHE","336000","337400","340200","344500","349300","352400","353500","353800","353000","350800","345600","337800","328900","319200","311800","314200","326500","340100","354200","367000","372900","374500","375100","376100","377900","379900","380500","381500","384100","387100","390000","393200","395900","397300","399600","402400","408100","419500","435100","451900","468900","484500","495300","502300","506000","507500","505200","500600","498652","498207","500772","507970","523240","529682","542779","556384","569944","584918","604169","625077","642497","656711","665108","667981.5","","",""
"HFAMDB_841","45_49","ALL","TJK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","159400","163700","171400","174494","179900","179700","174400","162200","143700","134400","117500","112600","112700","123300","138300","152572","163883","176849","189434","199976","212422","227568","245465","267318","318066","","","","","","","","","","",""
"HFAMDB_841","45_49","ALL","MKD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100600","101700","105500","109900","117200","123300","128600","131900","134700","137800","140529","142604","143306","143989","144902","145509","145053","144753","145233","145531","145862","146799","147435","147087","",""
"HFAMDB_841","45_49","ALL","TUR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4377064","4585122","4743187.5","4742752.5","4702002","4698013","4632171",""
"HFAMDB_841","45_49","ALL","TKM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109300","113100","120900","123622","128900","129500","125700","116300","102700","91000","85600","123200","100500","113000","135400","151000","160700","170800","167995.0030769","177955.02794421","201073.49903563","216629.02662259","227942.21842775","247538","254485.02709977","272113.49268654","285141.35886532","293576.13470834","300930.36425734","295821.79813085","291087.18217223","290657.72228315","294937.29283947","","",""
"HFAMDB_841","45_49","ALL","UKR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2982900","3241100","3771300","3853615","4159900","4153200","3913800","3471700","3041600","2668900","2417200","2374000","2516300","2783000","3095300","3323800","3453300","3531000","3528000","3501400","3499853","3479747","3525561","3575003","3624806","3667845","3662394","3620539","3536745","3405318","3263816","3143772","","2817479","2804136",""
"HFAMDB_841","45_49","ALL","GBR","3558700","3632700","3667200","3700600","3724700","3734200","3740700","3734900","3724500","3722000","3709800","3641500","3549800","3382400","3251600","3304300","3431400","3551000","3689900","3777300","3681600","3528500","3440400","3376300","3326600","3289900","3256600","3222600","3185900","3140500","3101500","3106164","3085596","3116335","3153167","3170926","3142080","3150199","3208387","3299095","3386413","3513636","3811678","3974432","4050563","4106932","4131273","3936347","3836198","3797166","3775906","3753139","3795562","3869185","3944586","4040158","4150621","4250229","4352873","4460618","4566100","4642382","4685698","4686650","4672610","4630745",""
"HFAMDB_841","45_49","ALL","UZB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","624100","648700","693800","713275","745600","749600","725900","672700","588100","507100","470900","539500","535000","606300","706200","740000","806600","870500","931753","982317","1034628","1095410","1170249","1257479","1339730","","","","1556506","1604444","1638410","1632455","1632988","1637715","",""
"HFAMDB_841","45_49","FEMALE","ALB","","","","","","","","","","","","","","","","","","","","","36000","38800","41600","44400","47200","50000","51400","52800","54200","55600","57000","59200","61400","63600","65800","65200","66500","67900","69300","70300","70900","71100","71000","71000","71500","72200","73300","75000","75400","75700","67300","83340","86650","90681","96598","99091","102001","104108","105501","106274","105286","102458","101015","101421","101549","101456",""
"HFAMDB_841","45_49","FEMALE","AND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3573","3505","3387","3349","3392","3421",""
"HFAMDB_841","45_49","FEMALE","ARM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84700","88800","95500","96844","100900","98900","91500","78900","65800","56100","58600","62500","70500","80200","90200","98300","105300","112400","119400","130000","134726","114577","120312","126914","133144","136310","","141508","118170","","","109038","103532","98360","94174","91546"
