"Measure code","AGE_GRP","SEX","COUNTRY_REGION","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"HFAMDB_835","15_19","FEMALE","ISL","6000","6000","5900","5800","5700","5600","5600","5800","6200","7000","7100","7400","7700","8000","8300","8600","8900","9200","9400","9500","9700","9900","10200","10500","10700","10900","11000","10900","11000","11000","11000","11100","11100","10900","10600","10300","10000","10000","10300","10300","10400","10500","10400","10200","10200","10300","10400","10522","10759","10697","10434","10299","10092","10123","10255","10623","11018","11328","11542","11702","11463","11309","11212.5","11020","10869","10837","10835"
"HFAMDB_835","15_19","FEMALE","IRL","117400","115400","114700","114100","113300","112300","111300","111800","111600","112300","112800","113500","115900","118600","121200","123600","126000","126800","127500","128200","129300","131000","133300","135900","140000","143100","146000","148900","151700","155100","157200","159700","159400","159000","162000","161800","161200","163100","164000","163300","166300","163600","162800","161700","161800","163800","165600","167568","167986","164687","160509","156165","152775","149767","146712","144567","142016","140617","139331","136805","136805","137359","134423","133224","","",""
"HFAMDB_835","15_19","FEMALE","ISR","","","","","","","","","","","","","","","","","","","","","130200","129600","128700","128300","128000","157800","158300","158400","159000","161200","163600","165900","169100","170400","176400","181600","187500","194100","200600","206900","214600","227400","235400","240500","244000","246400","249800","252000","256000","260900","266055","270934","274559.5","276372.5","277877.5","279719.5","281421","284042","287456","289799","292197","292482","299210.674","304777.2164","311307.3269","318863.5297",""
"HFAMDB_835","15_19","FEMALE","ITA","1991000","1982800","1996900","2001200","2019400","2038800","2040800","2019900","1982200","1927600","1857800","1847500","1903600","1961300","2013000","2047900","2036600","1990500","1945700","1918700","1909500","1908900","1923700","1936000","1965600","2006300","2053200","2090800","2137200","2196000","2238200","2264400","2319400","2339100","2334100","2309400","2280500","2250900","2221200","2189100","2152500","2114300","2062555","1985157","1901218","1799790","1708078","1637561","1584021","1535236","1499300","1471651","1423810","1406854","1383957","1384127","1420589","1437853","1447159","1443131","1431000","1391024","1376796","1377325","1384275","1387651",""
"HFAMDB_835","15_19","FEMALE","KAZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","767900","752800","726300","720137","703800","696600","694700","697300","704700","711500","731200","752700","760800","716200","752200","726500","723000","702600","705100","717372","711828","746037","765787","777751","778640","771262","754964","730830","709035","722813","686096","650108","616728","586518","562672",""
"HFAMDB_835","15_19","FEMALE","KGZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201400","197700","193800","193967","192100","192200","194400","198100","204600","212100","216800","216400","214200","216400","220800","224400","229200","235800","247900","255957","264039","272638","280395","286634","289989","289971","288579","286752","297560","290717","283935","276908","269929","262988","255100",""
"HFAMDB_835","15_19","FEMALE","LVA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89200","86900","85300","83500","82000","82100","83900","86500","88600","89600","88700","86300","84100","82900","82200","81700","81600","82400","84400","87200","87799","89155","90643","90831","89516","87912","85479","81774","76747","70335","63360","56842","51148","46475","43520","42260",""
"HFAMDB_835","15_19","FEMALE","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139200","136200","133800","134633","133800","134100","134700","135300","135651","135062","133054","130369","128074","126471","125067","123877","123392","124445","126525","128527","130651","132624","131973","128747","124689","121373","119456","117551","114337","108742","101944","95059","88846","84512","80822","76561"
"HFAMDB_835","15_19","FEMALE","LUX","","","","","","","","","","","9800","","","10200","","10500","11100","11300","11500","11800","12000","12600","12800","13000","13200","13300","13300","13500","13700","13900","13900","13800","13600","13600","13300","12900","12600","11900","11500","11100","10800","10600","10400","10500","10700","10900","11200","11300","11482","11634","11616","12122","12232","12477","12822","13191","13503","13794","14058","14337","14688","15124","15534","15738","15867","16004",""
"HFAMDB_835","15_19","FEMALE","MLT","","","","","","14400","13500","12400","12500","13300","14700","16100","17800","19100","19100","18400","17900","17600","17200","17100","17000","16800","16600","15900","15900","15700","15700","15200","14600","13900","13300","12300","10900","10900","11000","11000","11600","11700","12000","12300","12600","13000","13300","13400","13600","13800","13800","14000","14100","14100","14105","14068","13853","13733","13774","13902","14012","14027","13887","13572","13198","12831","12458","12110","11802","11584",""
"HFAMDB_835","15_19","FEMALE","MNE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26177","25738","25584","25654","25645","25729","25152","25233","25305","25385","25451","25523","25726","","","24583","24583","24583","24367","24008","23607","23230","22849","22269","21824","","","","","","",""
"HFAMDB_835","15_19","FEMALE","NLD","397300","394600","391400","390800","394800","401000","407000","413200","423400","436600","447800","474500","516800","546600","563700","577700","574700","556600","545900","541600","542000","546100","550700","555800","563800","573200","582200","590500","598400","606100","612800","614800","611700","607200","603800","602400","599500","593500","579900","556100","527700","500600","477900","462500","454000","450700","451700","452600","452000","452000","453242","456648","463258","470642","476619","481889","486366","489648","492758","495188","494008","489463","486052","485795","485795","492856","501060"
"HFAMDB_835","15_19","FEMALE","NOR","101700","99500","98100","98400","100300","103300","105400","107900","112200","117900","125100","136300","146000","151900","154300","153900","151000","147500","146500","146600","147200","148700","150300","150800","150900","150800","150200","149600","149900","151000","152800","155300","157800","160100","162000","162900","163100","162900","161300","158000","154300","149700","143900","138800","134700","131500","129900","129700","129600","129464","129579","130003","131407","134407","138506","143217","148048","151895","154344","155768.5","156392","156831","157596.5","158004","158127.5","158371",""
"HFAMDB_835","15_19","FEMALE","POL","1208400","1191900","1180000","1167700","1158400","1141900","1111300","1073200","1037000","1008700","964300","987800","1070500","1180600","1306600","1421300","1520000","1582500","1631100","1662100","1693500","1711300","1720200","1722500","1699400","1652800","1620900","1549400","1473600","1372900","1347900","1306100","1273700","1247700","1230400","1227100","1237400","1262400","1297400","1341500","1392000","1441700","1483600","1517600","1548900","1573600","1586300","1600500","1625500","1644200","1634158","1629414","1601423","1549456","1487445","1429307","1381978","1343212","1302523","1258881","1206475","1150023","1102275","1053473","1004693","973198",""
"HFAMDB_835","15_19","FEMALE","PRT","404800","407800","402000","398400","393400","388700","388200","384500","367600","379400","381100","393500","398300","406500","404900","401300","398300","397600","387300","381100","375400","380800","374600","376700","385000","421300","419800","422800","424600","426400","449700","427400","428200","424700","419700","415265","410903","409270","409963","412894","418555","420567","416311","409015","399418","388402","376593","365635","356939","349499","341954","331247","317665","305411","295052","287971","285089","284304","284002","282481","279513","275595","271664","268764.5","268980","",""
"HFAMDB_835","15_19","FEMALE","MDA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190465","188742","184842","178904","172355","169365","167525","163770","160801","163039","169640","176072","178428","179593","179654","180555","181870","157632","165257","167604","172255","176943","179960","180345","178445","174304","170032","164820","156985.5","149237.5","141751","134119","126376","118414","110758","104234","98915"
